"Year","Station","Transect","Parameter","Value"
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",62.5
2014,"Fulladosa Bay","21","Total %Cover",62.5
2014,"Fulladosa Bay","21","Total %Cover",37.5
2014,"Fulladosa Bay","21","Total %Cover",37.5
2014,"Fulladosa Bay","21","Total %Cover",37.5
2014,"Fulladosa Bay","21","Total %Cover",37.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","20","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",37.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",62.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","19","Total %Cover",87.5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",15
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",1
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",1
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","21","Total Coraline Algae %Cover",5
2014,"Fulladosa Bay","20","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","20","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","20","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","20","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","20","Total Coraline Algae %Cover",15
2014,"Fulladosa Bay","20","Total Coraline Algae %Cover",1
2014,"Fulladosa Bay","19","Total Coraline Algae %Cover",2.5
2014,"Fulladosa Bay","19","Total Coraline Algae %Cover",1
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",5
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Macroalgae %Cover",5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",87.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",87.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",87.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",87.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","20","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",37.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",62.5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",5
2014,"Fulladosa Bay","19","Total Macroalgae %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",15
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","21","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",15
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",15
2014,"Fulladosa Bay","20","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",15
2014,"Fulladosa Bay","20","Total Seagrass %Cover",15
2014,"Fulladosa Bay","20","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","20","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",37.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",87.5
2014,"Fulladosa Bay","19","Total Seagrass %Cover",62.5
2014,"Fulladosa Point","6","Coral %Cover",37.5
2014,"Fulladosa Point","6","Coral %Cover",15
2014,"Fulladosa Point","6","Coral %Cover",5
2014,"Fulladosa Point","6","Coral %Cover",5
2014,"Fulladosa Point","6","Coral %Cover",2.5
2014,"Fulladosa Point","5","Coral %Cover",1
2014,"Fulladosa Point","5","Coral %Cover",15
2014,"Fulladosa Point","5","Coral %Cover",5
2014,"Fulladosa Point","5","Coral %Cover",15
2014,"Fulladosa Point","5","Coral %Cover",2.5
2014,"Fulladosa Point","5","Coral %Cover",15
2014,"Fulladosa Point","5","Coral %Cover",15
2014,"Fulladosa Point","5","Coral %Cover",5
2014,"Fulladosa Point","5","Coral %Cover",2.5
2014,"Fulladosa Point","5","Coral %Cover",1
2014,"Fulladosa Point","5","Coral %Cover",2.5
2014,"Fulladosa Point","5","Coral %Cover",2.5
2014,"Fulladosa Point","5","Coral %Cover",2.5
2014,"Fulladosa Point","4","Coral %Cover",5
2014,"Fulladosa Point","4","Coral %Cover",15
2014,"Fulladosa Point","4","Coral %Cover",2.5
2014,"Fulladosa Point","4","Coral %Cover",1
2014,"Fulladosa Point","4","Coral %Cover",1
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",4
2014,"Fulladosa Point","6","Epiphytes",4
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",3
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",1
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","6","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",4
2014,"Fulladosa Point","5","Epiphytes",4
2014,"Fulladosa Point","5","Epiphytes",4
2014,"Fulladosa Point","5","Epiphytes",4
2014,"Fulladosa Point","5","Epiphytes",4
2014,"Fulladosa Point","5","Epiphytes",4
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",3
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","5","Epiphytes",2
2014,"Fulladosa Point","4","Epiphytes",4
2014,"Fulladosa Point","4","Epiphytes",4
2014,"Fulladosa Point","4","Epiphytes",4
2014,"Fulladosa Point","4","Epiphytes",4
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",2
2014,"Fulladosa Point","4","Epiphytes",2
2014,"Fulladosa Point","4","Epiphytes",2
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",2
2014,"Fulladosa Point","4","Epiphytes",2
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","4","Epiphytes",3
2014,"Fulladosa Point","6","Halodule Density",0
2014,"Fulladosa Point","6","Halodule Density",0
